time,volume,x,y,z,u_x,u_y,u_z,omega_x,omega_y,omega_z,area
1.29595016,0.52230934,-9.886e-05,4.66260723,-5.503e-05,5.743e-05,1.40351985,0.00015662,-1.45e-05,5.57e-06,3.051e-05,3.26543845
1.30373832,0.52230932,-9.838e-05,4.67354504,-5.373e-05,2.42e-05,1.4057781,0.0001533,-2.032e-05,4.81e-06,2.335e-05,3.26773101
1.31152648,0.52230999,-9.833e-05,4.68449759,-5.222e-05,-1.18e-05,1.40800247,0.00016609,-2.109e-05,1.008e-05,2.361e-05,3.26986756
1.31931464,0.52231034,-9.811e-05,4.69546744,-5.082e-05,6.512e-05,1.41019101,0.00018995,-2.148e-05,9.84e-06,2.982e-05,3.27188604
1.3271028,0.52231051,-9.788e-05,4.70645789,-4.925e-05,4.656e-05,1.41239219,0.00022257,-2.573e-05,9.62e-06,2.967e-05,3.27374067
1.33489097,0.52231076,-9.735e-05,4.71746426,-4.754e-05,7.02e-05,1.41462109,0.00013855,-1.718e-05,1.083e-05,3.162e-05,3.27583884
1.34267913,0.52231143,-9.689e-05,4.72848508,-4.594e-05,6.78e-05,1.41682116,0.00026777,-1.858e-05,9.74e-06,3.628e-05,3.27804777
1.35046729,0.52231153,-9.675e-05,4.73952603,-4.388e-05,4.212e-05,1.41917144,0.00024698,-1.919e-05,9.64e-06,3.647e-05,3.27970781
1.35825545,0.52231193,-9.619e-05,4.75058382,-4.183e-05,5.04e-05,1.42144776,0.00029626,-4.596e-05,2.62e-06,2.438e-05,3.28070224
1.36604361,0.5223121,-9.566e-05,4.76165935,-3.949e-05,7.75e-05,1.42373323,0.0003272,-4.877e-05,3.54e-06,2.759e-05,3.28414893
1.37383178,0.52231252,-9.517e-05,4.77275725,-3.715e-05,6.503e-05,1.42588798,0.00033817,-4.017e-05,8.43e-06,2.862e-05,3.28560125
1.38161994,0.52231264,-9.456e-05,4.78386895,-3.43e-05,6.877e-05,1.42834122,0.00036152,-4.163e-05,8.7e-06,2.622e-05,3.28730099
1.3894081,0.52231289,-9.418e-05,4.79499885,-3.149e-05,5.918e-05,1.43081119,0.00035479,-3.255e-05,9.08e-06,2.688e-05,3.28960601
1.39719626,0.52231329,-9.385e-05,4.80614723,-2.836e-05,3.522e-05,1.43304883,0.00037935,-3.671e-05,8.98e-06,3.325e-05,3.29183683
1.40498442,0.52231466,-9.347e-05,4.81731278,-2.548e-05,4.317e-05,1.43539799,0.0003682,-3.292e-05,9.57e-06,3.48e-05,3.29392819
1.41277259,0.52231493,-9.295e-05,4.82849595,-2.269e-05,6.893e-05,1.43710443,0.00039779,-3.655e-05,9.78e-06,3.973e-05,3.29595924
1.42056075,0.52231613,-9.215e-05,4.83969503,-1.962e-05,9.029e-05,1.43957909,0.00037699,-1.481e-05,9.07e-06,3.963e-05,3.29770134
1.42834891,0.52231624,-9.154e-05,4.85091216,-1.669e-05,8.317e-05,1.44189677,0.0003462,-1.91e-05,5.88e-06,4.795e-05,3.29979279
1.43613707,0.52231648,-9.055e-05,4.86214904,-1.399e-05,0.00014986,1.44404316,0.00033677,-1.585e-05,4.81e-06,4.44e-05,3.3021319
1.44392523,0.52231653,-8.914e-05,4.8734011,-1.135e-05,0.00020941,1.44633186,0.00030163,1.589e-05,5.95e-06,3.194e-05,3.3040506
1.4517134,0.52231644,-8.738e-05,4.88466751,-8.92e-06,0.00021797,1.44862974,0.00025807,2.298e-05,6.64e-06,2.833e-05,3.30566007
1.45950156,0.52231682,-8.539e-05,4.89595588,-6.88e-06,0.00023854,1.45082872,0.00024843,2.952e-05,6.85e-06,1.969e-05,3.30814241
1.46728972,0.52231717,-8.367e-05,4.90726124,-5.06e-06,0.00024466,1.45293048,0.00021398,3.562e-05,6.95e-06,1.538e-05,3.30986209
1.47507788,0.52231758,-8.17e-05,4.9185833,-3.41e-06,0.00025648,1.45518501,0.00018303,2.235e-05,6.66e-06,1.498e-05,3.31191807
1.48286604,0.52231808,-7.961e-05,4.92992268,-2.32e-06,0.00025033,1.45748118,0.00014898,1.964e-05,4.51e-06,7.3e-06,3.31407716
1.49065421,0.5223187,-7.758e-05,4.94127733,-1.23e-06,0.0002265,1.45975368,0.00011385,2.457e-05,6.39e-06,5.24e-06,3.31533001
1.49844237,0.52232004,-7.586e-05,4.95265289,-6.9e-07,0.00024815,1.46214976,5.33e-05,1.626e-05,6.09e-06,1.41e-06,3.31748955
1.50623053,0.5223219,-7.407e-05,4.96404879,-4.1e-07,0.00021142,1.46452725,5.087e-05,3.421e-05,6.84e-06,-1.241e-05,3.31970863
1.51401869,0.5223244,-7.262e-05,4.97546083,-3e-08,0.00012573,1.46706195,7.936e-05,3.32e-05,1.106e-05,-1.048e-05,3.32129898
1.52180685,0.52232702,-7.101e-05,4.98689393,-1.6e-07,0.00019683,1.46948927,-4.1e-05,4.776e-05,1.614e-05,-1.922e-05,3.32296828
1.52959502,0.52232885,-6.95e-05,4.99834659,-3.8e-07,0.00019459,1.47204587,-4.91e-05,4.076e-05,1.349e-05,-1.753e-05,3.32516901
1.53738318,0.52232684,-6.809e-05,5.00981311,-6e-07,0.00014408,1.47439406,-4.387e-05,3.259e-05,1.33e-05,-2.016e-05,3.32694044
1.54517134,0.52232535,-6.687e-05,5.02130822,-7.8e-07,0.0001642,1.47702669,-5.032e-05,2.735e-05,1.081e-05,-1.63e-05,3.32896852
1.5529595,0.52232518,-6.54e-05,5.0328145,-1.1e-06,0.00018178,1.47952851,-6.809e-05,8.85e-06,1.027e-05,-9.05e-06,3.33105243
1.56074766,0.52232518,-6.409e-05,5.04434615,-1.33e-06,0.00017363,1.48219325,-4.964e-05,9.99e-06,1.112e-05,-2.103e-05,3.33280918
1.56853583,0.52232576,-6.269e-05,5.05589856,-1.78e-06,0.00016499,1.48496201,-1.28e-05,7.56e-06,1.324e-05,-2.499e-05,3.3346551
1.57632399,0.52232673,-6.155e-05,5.06746919,-1.97e-06,0.00016015,1.48760266,-2.267e-05,1.057e-05,1.146e-05,-2.907e-05,3.3368699
1.58411215,0.52232668,-6.04e-05,5.07905784,-2.25e-06,0.00015889,1.48990199,3.4e-07,8.6e-06,1.314e-05,-3.519e-05,3.33765551
1.59190031,0.52232755,-5.918e-05,5.09067328,-2.11e-06,0.00013279,1.4926208,2.42e-05,1.054e-05,1.077e-05,-4.478e-05,3.33981714
1.59968847,0.52232777,-5.802e-05,5.10230652,-1.77e-06,0.00014618,1.4951502,4.215e-05,8.54e-06,1.11e-05,-4.75e-05,3.34193272
1.60747664,0.52232814,-5.727e-05,5.11395445,-1.28e-06,0.0001135,1.49770314,8.055e-05,2.37e-06,9.75e-06,-5.824e-05,3.34354797
1.6152648,0.52232876,-5.643e-05,5.12562457,-3.9e-07,6.833e-05,1.50025869,0.00011532,-4.74e-06,7.41e-06,-5.984e-05,3.34499863
1.62305296,0.52232886,-5.596e-05,5.13731453,5.3e-07,2.942e-05,1.50273647,0.00016027,-1.08e-06,8.61e-06,-3.757e-05,3.34717493
1.63084112,0.52232917,-5.577e-05,5.1490282,1.9e-06,-5.85e-06,1.50521953,0.00017861,1.92e-06,1.079e-05,-3.796e-05,3.34850754
1.63862928,0.52232947,-5.633e-05,5.16075693,3.37e-06,-3.382e-05,1.5076023,0.00019955,4.8e-06,1.349e-05,-2.767e-05,3.35070958
1.64641745,0.52232977,-5.645e-05,5.17250523,5.06e-06,-5.179e-05,1.51016029,0.00022631,1.019e-05,1.151e-05,-2.054e-05,3.35281699
1.65420561,0.52233028,-5.68e-05,5.18427442,6.82e-06,3.717e-05,1.51266906,0.00025789,2.021e-05,1.381e-05,1.68e-06,3.35393233
1.66199377,0.5223309,-5.681e-05,5.19605881,8.89e-06,5.13e-06,1.51512593,0.00025401,8e-08,6.3e-06,-1.206e-05,3.35594496
1.66978193,0.52233124,-5.694e-05,5.20786795,1.064e-05,-9.41e-05,1.51758783,0.00016853,1.822e-05,6.48e-06,-1.131e-05,3.35740952
1.67757009,0.52233151,-5.737e-05,5.21969405,1.193e-05,-3.542e-05,1.52021553,0.00011497,1.738e-05,7.91e-06,1.2e-06,3.35917209
1.68535826,0.52233191,-5.736e-05,5.23153835,1.274e-05,-2.034e-05,1.52281493,0.00010595,1.64e-05,5.7e-06,-1.85e-06,3.36113234
1.69314642,0.52233241,-5.751e-05,5.2434078,1.349e-05,-3.56e-05,1.5254753,7.287e-05,2.058e-05,6.29e-06,-7.47e-06,3.36296659
1.70093458,0.52233247,-5.762e-05,5.25529394,1.391e-05,-2.702e-05,1.52806845,3.721e-05,3.444e-05,3.21e-06,-2.36e-06,3.36424021
1.70872274,0.52233222,-5.777e-05,5.26720032,1.417e-05,-2.49e-06,1.53075116,2.711e-05,3.841e-05,4.36e-06,5.67e-06,3.36510048
1.7165109,0.52233328,-5.775e-05,5.27913151,1.414e-05,1.083e-05,1.53344162,-2.127e-05,3.271e-05,7.1e-06,1.359e-05,3.36780043
1.72429907,0.52233358,-5.764e-05,5.29108123,1.389e-05,1.642e-05,1.53592268,-2.593e-05,1.578e-05,8.71e-06,5.44e-06,3.36946216
1.73208723,0.52233428,-5.725e-05,5.30305082,1.324e-05,0.00010968,1.53836534,-8.643e-05,1.785e-05,1.081e-05,4.09e-06,3.37154453
1.73987539,0.52233904,-5.694e-05,5.3150404,1.241e-05,-5.773e-05,1.54075649,-0.00012591,1.943e-05,9.48e-06,-1.478e-05,3.37325093
1.74766355,0.52234237,-5.682e-05,5.32704481,1.161e-05,-6.04e-06,1.54324869,-0.00010101,1.689e-05,8.41e-06,-1.509e-05,3.37379427
1.75545171,0.52234513,-5.687e-05,5.33907563,1.078e-05,3.03e-06,1.5460286,-0.00010867,8.71e-06,7.07e-06,-3.54e-06,3.37595874
1.76323988,0.52234423,-5.674e-05,5.35112085,9.83e-06,2.592e-05,1.54813887,-0.00010408,4e-06,7.64e-06,-7.83e-06,3.37783751
1.77102804,0.52234232,-5.692e-05,5.3631865,8.97e-06,1.459e-05,1.5505895,-0.00014401,-3.15e-06,4.27e-06,-2.216e-05,3.37933894
1.7788162,0.52233885,-5.715e-05,5.37526885,7.86e-06,-3.589e-05,1.55302323,-0.00014299,-1.153e-05,7.43e-06,-2.453e-05,3.38144029
1.78660436,0.5223369,-5.745e-05,5.3873682,6.77e-06,-6.232e-05,1.55566888,-0.0001107,-6.78e-06,1.156e-05,-2.871e-05,3.38299429
1.79439252,0.52233506,-5.759e-05,5.39949324,5.6e-06,-5.391e-05,1.55797503,-0.00012926,-1.42e-06,9.09e-06,-4.214e-05,3.38452268
1.80218069,0.52233464,-5.782e-05,5.41163153,4.57e-06,-6.1e-07,1.56011702,-0.00012169,-6.83e-06,1.13e-06,-5.198e-05,3.3864146
1.80996885,0.52233457,-5.859e-05,5.42378835,3.58e-06,-4.094e-05,1.56250403,-0.00016968,-4.28e-06,1.41e-06,-5.358e-05,3.38882217
1.81775701,0.52233311,-5.943e-05,5.43596315,2.44e-06,-0.00029473,1.56460671,-0.00015141,-2.563e-05,7.45e-06,-6.963e-05,3.38961536
1.82554517,0.52233312,-6.177e-05,5.44814905,1.28e-06,-0.00024465,1.56679595,-9.136e-05,-3.892e-05,1.99e-06,-4.752e-05,3.39140706
1.83333333,0.52233178,-6.357e-05,5.4603598,4.6e-07,-0.00020515,1.56869701,-0.00011403,-3.808e-05,3.23e-06,-3.751e-05,3.39317918
1.8411215,0.52233136,-6.53e-05,5.47258115,-3.2e-07,-0.00026792,1.57089378,-7.523e-05,-4.003e-05,4.95e-06,-4.125e-05,3.3944889
1.84890966,0.52233088,-6.726e-05,5.48482104,-6.2e-07,-0.00026936,1.57288147,-2.723e-05,-3.947e-05,6.6e-06,-4.102e-05,3.3965305
1.85669782,0.52233,-6.95e-05,5.49707766,-8e-07,-0.0002897,1.57471914,-2.652e-05,-2.829e-05,1.095e-05,-4.55e-05,3.39866133
1.86448598,0.52232957,-7.172e-05,5.5093424,-6.7e-07,-0.00033425,1.57655336,4.889e-05,-3.459e-05,1.055e-05,-3.63e-05,3.40006282
1.87227414,0.52233034,-7.417e-05,5.52162842,-5.9e-07,-0.00032515,1.57869621,2.253e-05,-2.3e-05,9.8e-06,-2.51e-05,3.40215782
1.88006231,0.52233023,-7.664e-05,5.53392681,-2.1e-07,-0.00029835,1.58039271,3.191e-05,-2.28e-05,1.348e-05,-5.01e-06,3.40408947
1.88785047,0.52233038,-7.896e-05,5.54624172,2.1e-07,-0.00030512,1.58225912,8.513e-05,-2.569e-05,1.487e-05,-1.28e-06,3.40537358
1.89563863,0.52233029,-8.125e-05,5.55856698,9.5e-07,-0.00026048,1.58401248,7.772e-05,-1.521e-05,2.164e-05,1.039e-05,3.40751502
1.90342679,0.52233033,-8.314e-05,5.57090086,1.63e-06,-0.00020463,1.58550169,0.0001083,-2.132e-05,2.259e-05,2.897e-05,3.41011944
1.91121495,0.52233063,-8.461e-05,5.58325827,2.46e-06,-0.00015281,1.5869375,9.483e-05,-2.5e-06,2.211e-05,1.731e-05,3.41137757
1.91900312,0.52233082,-8.577e-05,5.59561542,2.94e-06,-0.00012861,1.58837577,5.649e-05,-1.528e-05,2.351e-05,1.319e-05,3.41343619
1.92679128,0.52233089,-8.663e-05,5.60799074,3.03e-06,-8.951e-05,1.58974869,3.047e-05,-1.721e-05,2.327e-05,-1.61e-06,3.41604491
1.93457944,0.52233095,-8.727e-05,5.62037347,3.38e-06,-6.347e-05,1.59103206,-3.059e-05,-8.22e-06,2.373e-05,6.57e-06,3.41813175
1.9423676,0.52233112,-8.766e-05,5.63276239,2.83e-06,-5.218e-05,1.59226539,-8.353e-05,-1.568e-05,2.27e-05,4.49e-06,3.41999211
1.95015576,0.52233163,-8.808e-05,5.64517145,1.89e-06,-2.933e-05,1.59343782,-0.00012631,-2.059e-05,2.434e-05,-1.41e-06,3.42285655
1.95794393,0.52233179,-8.835e-05,5.65757704,8.3e-07,-4.18e-05,1.59458572,-0.00016666,-2.827e-05,2.306e-05,-5.96e-06,3.42431592
1.96573209,0.52233216,-8.872e-05,5.67000057,-5.5e-07,-1.411e-05,1.59592463,-0.00014976,-3.579e-05,2.29e-05,-1.026e-05,3.42628829
1.97352025,0.52233206,-8.91e-05,5.68243098,-2.01e-06,-0.00012157,1.59694505,-0.0001535,-4.802e-05,2.531e-05,-3.381e-05,3.42882258
1.98130841,0.5223326,-8.974e-05,5.69486237,-3.41e-06,-6.381e-05,1.59798865,-0.00019544,-3.683e-05,2.493e-05,-2.285e-05,3.4307271
1.98909657,0.52233316,-9.017e-05,5.7073139,-5e-06,-7.114e-05,1.59873624,-0.00020067,-4.872e-05,2.496e-05,-1.951e-05,3.43334964
1.99688474,0.52233336,-9.059e-05,5.71976153,-6.6e-06,-6.843e-05,1.59972549,-0.00019714,-5.538e-05,2.077e-05,-2.168e-05,3.43580574
2.0046729,0.52233392,-9.107e-05,5.73222737,-8.23e-06,-0.00010784,1.60069503,-0.00016788,-7.183e-05,2.085e-05,-1.176e-05,3.43709972
2.01246106,0.52233415,-9.166e-05,5.74468804,-9.29e-06,-4.272e-05,1.60154377,-0.00016338,-8.346e-05,1.979e-05,-7.06e-06,3.43958278
2.02024922,0.52233468,-9.179e-05,5.75715829,-1.03e-05,-1.276e-05,1.60236478,-0.00016065,-9.719e-05,1.95e-05,-2.4e-07,3.44242689
2.02803738,0.52233544,-9.146e-05,5.76964304,-1.13e-05,9.5e-07,1.60341269,-7.682e-05,-8.644e-05,1.882e-05,-3.12e-06,3.44429682
2.03582555,0.52233591,-9.126e-05,5.78212657,-1.195e-05,2.727e-05,1.60422557,-8.32e-05,-6.778e-05,2.184e-05,-7.7e-07,3.44630088
2.04361371,0.52233701,-9.093e-05,5.79462693,-1.268e-05,2.225e-05,1.60488039,-6.337e-05,-7.593e-05,2.284e-05,-3.53e-06,3.44930699
2.05140187,0.52234165,-9.058e-05,5.80711953,-1.315e-05,5.434e-05,1.60540083,-0.00011571,-6.451e-05,2.189e-05,-1.062e-05,3.45160389
2.05919003,0.52234421,-8.988e-05,5.81962078,-1.415e-05,0.0001364,1.60599953,-0.00018185,-6.297e-05,1.962e-05,2.41e-06,3.45306348
2.06697819,0.52234519,-8.849e-05,5.83213061,-1.556e-05,0.00018608,1.60647552,-0.00021436,-6.568e-05,1.597e-05,7.29e-06,3.45640223
2.07476636,0.5223472,-8.712e-05,5.8446353,-1.771e-05,0.0001836,1.60694204,-0.00024717,-7.325e-05,1.478e-05,1.891e-05,3.45817238
2.08255452,0.52235004,-8.569e-05,5.85715701,-1.952e-05,0.0002374,1.60766957,-0.000211,-9.041e-05,1.445e-05,1.626e-05,3.46092558
2.09034268,0.52235302,-8.397e-05,5.86967669,-2.131e-05,0.00025658,1.60823922,-0.00024681,-8.966e-05,1.423e-05,4.45e-06,3.46401901
2.09813084,0.52235634,-8.22e-05,5.88220087,-2.26e-05,0.00023708,1.60889908,-0.00017902,-9.982e-05,1.487e-05,-4.59e-06,3.46602271
2.105919,0.52235904,-8.056e-05,5.89473168,-2.384e-05,0.00012101,1.6095749,-4.38e-05,-0.00011294,1.264e-05,-1.304e-05,3.46864134
2.11370717,0.52235894,-7.909e-05,5.90726368,-2.465e-05,0.00021303,1.61016272,-0.00011162,-0.00010445,1.497e-05,-5.25e-06,3.47084516
2.12149533,0.52235789,-7.783e-05,5.91980904,-2.528e-05,0.00016031,1.61102306,-1.89e-05,-0.00010615,1.458e-05,-2.88e-06,3.47271383
2.12928349,0.52235755,-7.716e-05,5.93235134,-2.522e-05,0.00012733,1.61173107,-2.24e-06,-0.00010443,7.52e-06,-2.363e-05,3.4754818
2.13707165,0.52235769,-7.618e-05,5.94490352,-2.481e-05,0.00012866,1.61215318,6.575e-05,-0.00010204,1.141e-05,-2.171e-05,3.47801305
2.14485981,0.52235819,-7.518e-05,5.95746325,-2.412e-05,0.000134,1.612851,0.00011834,-0.00011158,1.69e-05,-2.13e-06,3.47874266
2.15264798,0.52235828,-7.416e-05,5.97001668,-2.31e-05,9.461e-05,1.61351045,0.00015948,-0.00011282,1.662e-05,8.77e-06,3.48183346
2.16043614,0.5223587,-7.286e-05,5.98258957,-2.16e-05,0.00020959,1.61430386,0.00012597,-8.778e-05,1.493e-05,1.713e-05,3.48471738
2.1682243,0.52235874,-7.116e-05,5.99515345,-2.041e-05,0.00020945,1.61515838,0.0002087,-8.653e-05,1.517e-05,7.77e-06,3.48670917
2.17601246,0.52235893,-6.957e-05,6.00773803,-1.871e-05,0.00026376,1.61590692,0.00024753,-9.282e-05,1.607e-05,1.135e-05,3.48914235
2.18380062,0.52235954,-6.703e-05,6.02032503,-1.647e-05,0.00034611,1.6167206,0.00027251,-7.245e-05,1.41e-05,5.6e-07,3.49179848
2.19158879,0.52235962,-6.407e-05,6.03291026,-1.428e-05,0.00036139,1.61744722,0.00028942,-6.417e-05,1.091e-05,-4.33e-06,3.49322778
2.19937695,0.52236039,-6.114e-05,6.04551192,-1.208e-05,0.00035481,1.61816389,0.00025696,-5.08e-05,1.025e-05,-1.427e-05,3.49519856
2.20716511,0.5223608,-5.83e-05,6.05810602,-1.006e-05,0.00039318,1.61872182,0.00031012,-6.214e-05,1.687e-05,-1.476e-05,3.49789377
2.21495327,0.52236181,-5.534e-05,6.07071736,-7.71e-06,0.00037129,1.61938772,0.00029733,-5.667e-05,1.98e-05,-2.799e-05,3.49949482
2.22274143,0.52236229,-5.245e-05,6.08332767,-5.32e-06,0.00037837,1.62002542,0.00029335,-6.864e-05,1.98e-05,-2.797e-05,3.50232969
2.2305296,0.52236264,-4.962e-05,6.09594341,-3e-06,0.00035719,1.62055299,0.00031214,-7.235e-05,2.018e-05,-2.682e-05,3.50552212
2.23831776,0.52236322,-4.669e-05,6.10857061,-6.8e-07,0.00032346,1.62139815,0.00031101,-7.226e-05,1.795e-05,-4.058e-05,3.50675332
2.24610592,0.52236342,-4.431e-05,6.12118768,2.02e-06,0.00030769,1.62229045,0.00039188,-7.652e-05,1.503e-05,-3.375e-05,3.50890223
2.25389408,0.52236372,-4.211e-05,6.13383068,5.12e-06,0.00032525,1.62316712,0.00041308,-6.429e-05,1.284e-05,-3.452e-05,3.51207868
2.26168224,0.52236432,-3.952e-05,6.14646888,8.51e-06,0.00033229,1.62409485,0.00041048,-4.853e-05,1.092e-05,-3.373e-05,3.51318963
2.2694704,0.52236456,-3.685e-05,6.15912132,1.159e-05,0.00030776,1.62504013,0.00042384,-4.617e-05,1.341e-05,-4.375e-05,3.51452944
2.27725857,0.52236506,-3.456e-05,6.1717776,1.506e-05,0.00026837,1.62601231,0.00044199,-3.502e-05,1.619e-05,-5.139e-05,3.51732795
2.28504673,0.52236542,-3.321e-05,6.18443358,1.852e-05,0.00018636,1.62662695,0.00039904,-4.855e-05,2.779e-05,-6.723e-05,3.51989588
2.29283489,0.52236621,-3.187e-05,6.19710725,2.162e-05,0.00015897,1.62737469,0.00042957,-5.644e-05,2.149e-05,-7.764e-05,3.52221583
2.30062305,0.52236644,-3.07e-05,6.20977652,2.495e-05,9.524e-05,1.62828678,0.00046545,-5.526e-05,1.881e-05,-7.253e-05,3.52450296
2.30841121,0.52236707,-3.024e-05,6.2224663,2.87e-05,5.246e-05,1.62933477,0.0005014,-4.477e-05,2.136e-05,-7.383e-05,3.52628866
2.31619938,0.52236751,-3.022e-05,6.23515354,3.302e-05,-1.039e-05,1.63054701,0.00057449,-5.063e-05,1.806e-05,-6.9e-05,3.52852396
2.32398754,0.5223679,-3.036e-05,6.24785237,3.72e-05,2.227e-05,1.63164954,0.000581,-3.145e-05,1.919e-05,-5.729e-05,3.53073809
2.3317757,0.52236794,-3.036e-05,6.26056338,4.174e-05,-1.016e-05,1.63256396,0.00060136,-3.155e-05,1.988e-05,-5.62e-05,3.53134125
2.33956386,0.52236812,-3.03e-05,6.27327492,4.635e-05,1.839e-05,1.63358718,0.00061623,-3.278e-05,1.961e-05,-5.228e-05,3.533809
2.34735202,0.52236863,-3.014e-05,6.28600391,5.103e-05,3.806e-05,1.63461696,0.00059584,-2.37e-05,1.48e-05,-4.464e-05,3.53633808
2.35514019,0.52237362,-2.991e-05,6.29873434,5.595e-05,2.535e-05,1.63594066,0.00062934,-1.464e-05,2.045e-05,-5.16e-05,3.53736717
2.36292835,0.52237667,-2.943e-05,6.31147086,6.082e-05,4.192e-05,1.63679715,0.00063481,-9.73e-06,1.615e-05,-4.379e-05,3.5394419
2.37071651,0.52237722,-2.91e-05,6.32422136,6.559e-05,7.946e-05,1.6377272,0.000607,-3.14e-06,2.525e-05,-4.074e-05,3.54187384
2.37850467,0.52237783,-2.9e-05,6.33697232,7.034e-05,5.15e-05,1.63889206,0.00060388,2.035e-05,2.836e-05,-5.793e-05,3.54293308
2.38629283,0.52237749,-2.872e-05,6.34974703,7.471e-05,6.355e-05,1.64005168,0.00051494,3.876e-05,2.362e-05,-5.583e-05,3.54475004
2.394081,0.52237688,-2.832e-05,6.36251458,7.86e-05,6.201e-05,1.64128122,0.0004984,3.747e-05,2.483e-05,-6.582e-05,3.5469919
2.40186916,0.52237592,-2.772e-05,6.37530153,8.235e-05,-6.964e-05,1.64251556,0.00049937,1.537e-05,2.829e-05,-7.079e-05,3.54849612
2.40965732,0.52237684,-2.795e-05,6.38809925,8.596e-05,1.7e-06,1.64394844,0.00041789,2.964e-05,2.817e-05,-6.468e-05,3.55071745
2.41744548,0.52237696,-2.819e-05,6.40090217,8.918e-05,-3.151e-05,1.64537239,0.00039645,1.906e-05,3.376e-05,-6.305e-05,3.55319494
2.42523364,0.52237668,-2.831e-05,6.4137236,9.241e-05,-0.00018916,1.64654864,0.00043821,1.41e-05,3.55e-05,-7.243e-05,3.55382945
2.43302181,0.52237627,-2.98e-05,6.42653941,9.608e-05,-0.00017577,1.64790485,0.00046499,1.444e-05,3.28e-05,-6.888e-05,3.55552146
2.44080997,0.52237662,-3.114e-05,6.43937949,9.986e-05,-0.00015191,1.64905612,0.00047328,2.012e-05,3.616e-05,-4.88e-05,3.55786209
2.44859813,0.52237668,-3.24e-05,6.45222282,0.00010362,-0.00018237,1.65046631,0.00048025,3.2e-05,3.713e-05,-3.796e-05,3.55874809
2.45638629,0.52237669,-3.393e-05,6.46508156,0.00010744,-0.00022208,1.65193274,0.00049055,4.335e-05,3.517e-05,-3.216e-05,3.56081861
2.46417445,0.52237687,-3.597e-05,6.47795252,0.0001111,-0.00019192,1.65331039,0.00049184,4.991e-05,2.961e-05,-1.808e-05,3.5634044
2.47196262,0.52237717,-3.741e-05,6.4908221,0.00011531,-0.00016385,1.65475547,0.00052318,5.002e-05,2.857e-05,-4.38e-06,3.56364022
2.47975078,0.52237737,-3.885e-05,6.50371909,0.00011908,-0.00019026,1.65605238,0.00052553,5.546e-05,2.77e-05,-2.75e-06,3.56539566
2.48753894,0.52237742,-4.015e-05,6.51661148,0.00012316,-0.00016397,1.65747712,0.00050037,7.538e-05,2.273e-05,4.99e-06,3.56798317
2.4953271,0.5223776,-4.14e-05,6.5295299,0.00012674,-0.00012557,1.65884345,0.00042279,8.458e-05,2.667e-05,2.051e-05,3.56837187
2.50311526,0.52237832,-4.229e-05,6.54244765,0.00012983,-0.00012612,1.66033239,0.00037496,9.922e-05,2.969e-05,1.587e-05,3.56994318
2.51090343,0.52237935,-4.283e-05,6.5553746,0.0001327,-4.901e-05,1.66143364,0.0003204,8.256e-05,4.282e-05,1.067e-05,3.57228245
2.51869159,0.52237913,-4.322e-05,6.56832234,0.00013526,-3.768e-05,1.66271581,0.00029338,7.562e-05,4.576e-05,-2.88e-06,3.57278279
2.52647975,0.52237933,-4.366e-05,6.58126528,0.00013741,-5.322e-05,1.66411312,0.00026539,7.475e-05,4.735e-05,-6.21e-06,3.57512302
2.53426791,0.52237958,-4.382e-05,6.59423669,0.00013933,-4.143e-05,1.66559064,0.00026468,6.031e-05,5.062e-05,-9.26e-06,3.57756817
2.54205607,0.52238026,-4.413e-05,6.60720119,0.00014109,-5.33e-05,1.66724334,0.00021778,7.105e-05,5.726e-05,-1.255e-05,3.57769376
2.54984424,0.52238059,-4.482e-05,6.62019462,0.00014294,-7.551e-05,1.66861913,0.00021264,7.825e-05,5.318e-05,-1.428e-05,3.57942637
2.5576324,0.5223808,-4.523e-05,6.63318861,0.0001439,-0.00011957,1.67002762,7.559e-05,8.81e-05,5.693e-05,-2.767e-05,3.58175275
2.56542056,0.52238055,-4.614e-05,6.64619642,0.00014449,-6.477e-05,1.67161575,4.77e-05,7.618e-05,5.44e-05,-1.629e-05,3.58215822
2.57320872,0.52238153,-4.691e-05,6.65921946,0.00014489,-0.00012353,1.6729128,3.034e-05,7.187e-05,5.042e-05,-2.348e-05,3.58381015
2.58099688,0.5223821,-4.786e-05,6.67224226,0.00014482,-0.00017219,1.67425063,6.59e-06,5.85e-05,5.788e-05,-1.98e-05,3.58577828
2.58878505,0.52238233,-4.901e-05,6.68529093,0.0001445,-0.00014166,1.6756265,-3.585e-05,6.424e-05,4.977e-05,-1.952e-05,3.58604931
2.59657321,0.52238274,-5.006e-05,6.69833291,0.000144,-0.00014829,1.67723657,-6.17e-05,5.134e-05,4.822e-05,-3.006e-05,3.58791005
2.60436137,0.52238345,-5.133e-05,6.71140624,0.00014362,-0.00023182,1.6786791,-1.925e-05,3.228e-05,4.808e-05,-3.931e-05,3.59028029
2.61214953,0.52238383,-5.25e-05,6.72447959,0.00014319,-0.00013794,1.68010612,-5.07e-05,4.751e-05,5.159e-05,-2.76e-05,3.59062247
2.61993769,0.52238455,-5.348e-05,6.73756633,0.00014252,-0.00012258,1.68134201,-5.511e-05,3.472e-05,5.037e-05,-4.376e-05,3.5924121
2.62772586,0.52238451,-5.467e-05,6.75065963,0.00014243,-0.00014566,1.68270397,2.375e-05,1.819e-05,5.28e-05,-3.015e-05,3.59472448
